6,,65600,Repairs and maintenance,1,31,0.0,0.0,2015-11-20 22:52:33 UTC,2015-12-01 22:37:33 UTC
6,,66000,Salary and wages,1,31,0.0,0.0,2015-11-20 22:52:33 UTC,2015-12-29 08:27:03 UTC
6,0,66010,Wages +ACY- Salaries Expenses,0,31,,4695.65,2015-11-20 22:52:33 UTC,2015-12-01 20:45:42 UTC
6,,66400,Contractors,1,31,0.0,30469.56,2015-11-20 22:52:33 UTC,2016-01-08 14:29:33 UTC
6,1,66410,Payment to contractors,0,31,,0.0,2015-11-20 22:52:33 UTC,2015-12-01 20:45:42 UTC
6,,66800,Travel and accommodation,1,31,0.0,0.0,2015-11-20 22:52:34 UTC,2015-12-01 22:37:34 UTC
6,,67200,Other expenses,1,31,0.0,2612.67,2015-11-20 22:52:34 UTC,2016-01-08 14:29:33 UTC
6,1,67210,Materials,0,31,,300.98,2015-11-20 22:52:34 UTC,2015-12-01 20:45:42 UTC
6,1,67220,Tools,0,31,,0.0,2015-11-20 22:52:34 UTC,2015-12-01 20:45:42 UTC
4,,40000,Income,1,34,0.0,0.0,2015-12-18 02:04:24 UTC,2015-12-18 02:04:24 UTC
4,1,40800,Service income,1,34,30469.56,48913.39,2015-12-18 02:04:30 UTC,2016-01-08 14:29:35 UTC
4,1,41110,Service income,0,34,0.0,2160.87,2015-12-18 02:04:24 UTC,2015-12-31 00:40:36 UTC
4,0,42000,Wages +Salaries Income,1,34,0.0,0.0,2015-12-18 02:04:30 UTC,2016-01-02 01:59:00 UTC
4,0,42110,Wages received,0,34,654.0,0.0,2015-12-18 02:04:24 UTC,2015-12-31 00:40:36 UTC
6,,60000,Expenses,1,34,0.0,0.0,2015-12-18 02:04:24 UTC,2015-12-18 02:04:24 UTC
6,,60400,Accident compensation levies paid to ACC,1,34,0.0,2085.9,2015-12-18 02:04:25 UTC,2016-01-08 14:29:33 UTC
6,1,60410,ACC Expenses,0,34,0.0,0.0,2015-12-18 02:04:25 UTC,2015-12-18 02:04:25 UTC
6,,60800,Advertising,1,34,0.0,0.0,2015-12-18 02:04:25 UTC,2015-12-18 02:04:25 UTC
6,1,60810,Advertising +ACY- Marketing,0,34,0.0,0.0,2015-12-18 02:04:25 UTC,2015-12-18 02:04:25 UTC
6,,61200,Bad debts,1,34,0.0,0.0,2015-12-18 02:04:25 UTC,2015-12-18 02:04:25 UTC
6,,61600,Communication,1,34,268.69,556.5,2015-12-18 02:04:25 UTC,2016-01-08 14:29:33 UTC
6,1,61600,Communication,1,34,268.69,556.5,2015-12-18 02:04:30 UTC,2016-01-08 14:29:35 UTC
6,1,61610,Mobile Phone Expenses,0,34,0.0,0.0,2015-12-18 02:04:25 UTC,2015-12-18 02:04:25 UTC
6,,62000,Depreciation,1,34,0.0,0.0,2015-12-18 02:04:25 UTC,2015-12-18 02:04:25 UTC
6,0,62010,Motor Vehicle Depreciation,0,34,0.0,0.0,2015-12-18 02:04:25 UTC,2015-12-18 02:04:25 UTC
6,,62400,Entertainment,1,34,14.77,480.46,2015-12-18 02:04:26 UTC,2016-01-08 14:29:33 UTC
6,1,62410,Entertainment 50+ACU-,0,34,0.0,0.0,2015-12-18 02:04:26 UTC,2015-12-18 02:04:26 UTC
6,1,62420,Entertainment 100+ACU-,0,34,0.0,0.0,2015-12-18 02:04:26 UTC,2015-12-18 02:04:26 UTC
6,,62800,Home office,1,34,1571.84,0.0,2015-12-18 02:04:26 UTC,2016-01-08 14:29:33 UTC
6,1,62810,Cleaning Expenses,0,34,0.0,184.35,2015-12-18 02:04:26 UTC,2015-12-31 00:40:36 UTC
6,1,62820,Computer Expenses,0,34,0.0,0.0,2015-12-18 02:04:26 UTC,2015-12-18 02:04:26 UTC
6,1,62830,Council Rates,0,34,0.0,763.48,2015-12-18 02:04:26 UTC,2015-12-31 00:40:37 UTC
